,station_complex,borough,latitude,longitude,transit_timestamp,ridership,service_train
3208,77 St ,Brooklyn,40.62974,-74.02551,02/01/2024 08:00:00 PM,63,[['R']]
3209,77 St ,Brooklyn,40.62974,-74.02551,02/01/2024 09:00:00 AM,364,[['R']]
3210,77 St ,Brooklyn,40.62974,-74.02551,02/01/2024 09:00:00 PM,39,[['R']]
3211,77 St ,Brooklyn,40.62974,-74.02551,02/01/2024 10:00:00 AM,206,[['R']]
3212,77 St ,Brooklyn,40.62974,-74.02551,02/01/2024 10:00:00 PM,24,[['R']]
3213,77 St ,Brooklyn,40.62974,-74.02551,02/01/2024 11:00:00 AM,160,[['R']]
3214,77 St ,Brooklyn,40.62974,-74.02551,02/01/2024 11:00:00 PM,9,[['R']]
3215,77 St ,Brooklyn,40.62974,-74.02551,02/01/2024 12:00:00 AM,8,[['R']]
3216,77 St ,Brooklyn,40.62974,-74.02551,02/01/2024 12:00:00 PM,149,[['R']]
3217,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 01:00:00 AM,10,[['1']]
3218,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 01:00:00 PM,473,[['1']]
3219,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 02:00:00 AM,5,[['1']]
3220,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 02:00:00 PM,538,[['1']]
3221,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 03:00:00 AM,7,[['1']]
3222,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 03:00:00 PM,839,[['1']]
3223,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 04:00:00 AM,8,[['1']]
3224,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 04:00:00 PM,925,[['1']]
3225,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 05:00:00 AM,33,[['1']]
3226,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 05:00:00 PM,998,[['1']]
3227,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 06:00:00 AM,160,[['1']]
3228,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 06:00:00 PM,964,[['1']]
3229,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 07:00:00 AM,576,[['1']]
3230,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 07:00:00 PM,575,[['1']]
3231,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 08:00:00 AM,1227,[['1']]
3232,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 08:00:00 PM,402,[['1']]
3233,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 09:00:00 AM,783,[['1']]
3234,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 09:00:00 PM,314,[['1']]
3235,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 10:00:00 AM,396,[['1']]
3236,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 10:00:00 PM,252,[['1']]
3237,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 11:00:00 AM,392,[['1']]
3238,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 11:00:00 PM,120,[['1']]
3239,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 12:00:00 AM,41,[['1']]
3240,79 St ,Manhattan,40.783936,-73.97992,02/01/2024 12:00:00 PM,438,[['1']]
3241,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 01:00:00 AM,1,[['D']]
3242,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 01:00:00 PM,214,[['D']]
3243,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 02:00:00 AM,6,[['D']]
3244,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 02:00:00 PM,207,[['D']]
3245,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 03:00:00 AM,13,[['D']]
3246,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 03:00:00 PM,205,[['D']]
3247,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 04:00:00 AM,54,[['D']]
3248,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 04:00:00 PM,181,[['D']]
3249,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 05:00:00 AM,208,[['D']]
3250,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 05:00:00 PM,167,[['D']]
3251,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 06:00:00 AM,458,[['D']]
3252,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 06:00:00 PM,78,[['D']]
3253,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 07:00:00 AM,844,[['D']]
3254,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 07:00:00 PM,60,[['D']]
3255,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 08:00:00 AM,763,[['D']]
3256,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 08:00:00 PM,36,[['D']]
3257,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 09:00:00 AM,401,[['D']]
3258,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 09:00:00 PM,33,[['D']]
3259,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 10:00:00 AM,193,[['D']]
3260,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 10:00:00 PM,21,[['D']]
3261,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 11:00:00 AM,184,[['D']]
3262,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 11:00:00 PM,7,[['D']]
3263,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 12:00:00 AM,4,[['D']]
3264,79 St ,Brooklyn,40.613503,-74.00061,02/01/2024 12:00:00 PM,165,[['D']]
3265,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 01:00:00 AM,6,[['N']]
3266,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 01:00:00 PM,499,[['N']]
3267,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 02:00:00 AM,6,[['N']]
3268,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 02:00:00 PM,477,[['N']]
3269,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 03:00:00 AM,6,[['N']]
3270,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 03:00:00 PM,489,[['N']]
3271,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 04:00:00 AM,35,[['N']]
3272,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 04:00:00 PM,568,[['N']]
3273,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 05:00:00 AM,113,[['N']]
3274,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 05:00:00 PM,758,[['N']]
3275,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 06:00:00 AM,334,[['N']]
3276,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 06:00:00 PM,429,[['N']]
3277,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 07:00:00 AM,1031,[['N']]
3278,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 07:00:00 PM,234,[['N']]
3279,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 08:00:00 AM,812,[['N']]
3280,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 08:00:00 PM,137,[['N']]
3281,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 09:00:00 AM,621,[['N']]
3282,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 09:00:00 PM,86,[['N']]
3283,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 10:00:00 AM,510,[['N']]
3284,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 10:00:00 PM,40,[['N']]
3285,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 11:00:00 AM,409,[['N']]
3286,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 11:00:00 PM,15,[['N']]
3287,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 12:00:00 AM,23,[['N']]
3288,8 Av ,Brooklyn,40.635063,-74.01172,02/01/2024 12:00:00 PM,394,[['N']]
3289,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 01:00:00 AM,44,"[['R', 'W']]"
3290,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 01:00:00 PM,688,"[['R', 'W']]"
3291,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 02:00:00 AM,19,"[['R', 'W']]"
3292,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 02:00:00 PM,722,"[['R', 'W']]"
3293,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 03:00:00 AM,14,"[['R', 'W']]"
3294,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 03:00:00 PM,987,"[['R', 'W']]"
3295,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 04:00:00 AM,7,"[['R', 'W']]"
3296,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 04:00:00 PM,1303,"[['R', 'W']]"
3297,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 05:00:00 AM,28,"[['R', 'W']]"
3298,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 05:00:00 PM,1501,"[['R', 'W']]"
3299,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 06:00:00 AM,94,"[['R', 'W']]"
3300,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 06:00:00 PM,1337,"[['R', 'W']]"
3301,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 07:00:00 AM,330,"[['R', 'W']]"
3302,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 07:00:00 PM,978,"[['R', 'W']]"
3303,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 08:00:00 AM,876,"[['R', 'W']]"
3304,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 08:00:00 PM,700,"[['R', 'W']]"
3305,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 09:00:00 AM,707,"[['R', 'W']]"
3306,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 09:00:00 PM,602,"[['R', 'W']]"
3307,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 10:00:00 AM,446,"[['R', 'W']]"
3308,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 10:00:00 PM,425,"[['R', 'W']]"
3309,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 11:00:00 AM,376,"[['R', 'W']]"
3310,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 11:00:00 PM,259,"[['R', 'W']]"
3311,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 12:00:00 AM,100,"[['R', 'W']]"
3312,8 St-NYU ,Manhattan,40.730328,-73.99263,02/01/2024 12:00:00 PM,488,"[['R', 'W']]"
3313,80 St ,Queens,40.67937,-73.85899,02/01/2024 01:00:00 AM,3,[['A']]
3314,80 St ,Queens,40.67937,-73.85899,02/01/2024 01:00:00 PM,166,[['A']]
3315,80 St ,Queens,40.67937,-73.85899,02/01/2024 02:00:00 AM,2,[['A']]
3316,80 St ,Queens,40.67937,-73.85899,02/01/2024 02:00:00 PM,126,[['A']]
3317,80 St ,Queens,40.67937,-73.85899,02/01/2024 03:00:00 AM,12,[['A']]
3318,80 St ,Queens,40.67937,-73.85899,02/01/2024 03:00:00 PM,125,[['A']]
3319,80 St ,Queens,40.67937,-73.85899,02/01/2024 04:00:00 AM,57,[['A']]
3320,80 St ,Queens,40.67937,-73.85899,02/01/2024 04:00:00 PM,105,[['A']]
3321,80 St ,Queens,40.67937,-73.85899,02/01/2024 05:00:00 AM,175,[['A']]
3322,80 St ,Queens,40.67937,-73.85899,02/01/2024 05:00:00 PM,90,[['A']]
3323,80 St ,Queens,40.67937,-73.85899,02/01/2024 06:00:00 AM,353,[['A']]
3324,80 St ,Queens,40.67937,-73.85899,02/01/2024 06:00:00 PM,52,[['A']]
3325,80 St ,Queens,40.67937,-73.85899,02/01/2024 07:00:00 AM,631,[['A']]
3326,80 St ,Queens,40.67937,-73.85899,02/01/2024 07:00:00 PM,55,[['A']]
3327,80 St ,Queens,40.67937,-73.85899,02/01/2024 08:00:00 AM,536,[['A']]
3328,80 St ,Queens,40.67937,-73.85899,02/01/2024 08:00:00 PM,51,[['A']]
3329,80 St ,Queens,40.67937,-73.85899,02/01/2024 09:00:00 AM,282,[['A']]
3330,80 St ,Queens,40.67937,-73.85899,02/01/2024 09:00:00 PM,45,[['A']]
3331,80 St ,Queens,40.67937,-73.85899,02/01/2024 10:00:00 AM,164,[['A']]
3332,80 St ,Queens,40.67937,-73.85899,02/01/2024 10:00:00 PM,19,[['A']]
3333,80 St ,Queens,40.67937,-73.85899,02/01/2024 11:00:00 AM,130,[['A']]
3334,80 St ,Queens,40.67937,-73.85899,02/01/2024 11:00:00 PM,7,[['A']]
3335,80 St ,Queens,40.67937,-73.85899,02/01/2024 12:00:00 AM,3,[['A']]
3336,80 St ,Queens,40.67937,-73.85899,02/01/2024 12:00:00 PM,98,[['A']]
3337,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 01:00:00 AM,7,"[['C', 'B']]"
3338,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 01:00:00 PM,478,"[['C', 'B']]"
3339,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 02:00:00 AM,4,"[['C', 'B']]"
3340,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 02:00:00 PM,640,"[['C', 'B']]"
3341,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 03:00:00 AM,5,"[['C', 'B']]"
3342,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 03:00:00 PM,904,"[['C', 'B']]"
3343,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 04:00:00 AM,2,"[['C', 'B']]"
3344,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 04:00:00 PM,1129,"[['C', 'B']]"
3345,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 05:00:00 AM,21,"[['C', 'B']]"
3346,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 05:00:00 PM,1317,"[['C', 'B']]"
3347,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 06:00:00 AM,75,"[['C', 'B']]"
3348,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 06:00:00 PM,705,"[['C', 'B']]"
3349,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 07:00:00 AM,277,"[['C', 'B']]"
3350,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 07:00:00 PM,345,"[['C', 'B']]"
3351,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 08:00:00 AM,669,"[['C', 'B']]"
3352,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 08:00:00 PM,204,"[['C', 'B']]"
3353,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 09:00:00 AM,397,"[['C', 'B']]"
3354,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 09:00:00 PM,161,"[['C', 'B']]"
3355,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 10:00:00 AM,279,"[['C', 'B']]"
3356,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 10:00:00 PM,157,"[['C', 'B']]"
3357,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 11:00:00 AM,299,"[['C', 'B']]"
3358,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 11:00:00 PM,101,"[['C', 'B']]"
3359,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 12:00:00 AM,29,"[['C', 'B']]"
3360,81 St-Museum of Natural History ,Manhattan,40.781433,-73.972145,02/01/2024 12:00:00 PM,434,"[['C', 'B']]"
3361,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 01:00:00 AM,7,[['7']]
3362,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 01:00:00 PM,228,[['7']]
3363,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 02:00:00 AM,7,[['7']]
3364,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 02:00:00 PM,287,[['7']]
3365,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 03:00:00 AM,6,[['7']]
3366,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 03:00:00 PM,359,[['7']]
3367,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 04:00:00 AM,19,[['7']]
3368,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 04:00:00 PM,412,[['7']]
3369,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 05:00:00 AM,36,[['7']]
3370,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 05:00:00 PM,392,[['7']]
3371,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 06:00:00 AM,131,[['7']]
3372,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 06:00:00 PM,326,[['7']]
3373,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 07:00:00 AM,304,[['7']]
3374,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 07:00:00 PM,250,[['7']]
3375,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 08:00:00 AM,336,[['7']]
3376,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 08:00:00 PM,209,[['7']]
3377,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 09:00:00 AM,263,[['7']]
3378,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 09:00:00 PM,104,[['7']]
3379,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 10:00:00 AM,223,[['7']]
3380,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 10:00:00 PM,83,[['7']]
3381,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 11:00:00 AM,235,[['7']]
3382,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 11:00:00 PM,36,[['7']]
3383,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 12:00:00 AM,23,[['7']]
3384,82 St-Jackson Hts ,Queens,40.747658,-73.8837,02/01/2024 12:00:00 PM,225,[['7']]
3385,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 01:00:00 AM,7,[['J']]
3386,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 01:00:00 PM,146,[['J']]
3387,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 02:00:00 AM,6,[['J']]
3388,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 02:00:00 PM,137,[['J']]
3389,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 03:00:00 AM,17,[['J']]
3390,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 03:00:00 PM,159,[['J']]
3391,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 04:00:00 AM,92,[['J']]
3392,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 04:00:00 PM,136,[['J']]
3393,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 05:00:00 AM,232,[['J']]
3394,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 05:00:00 PM,107,[['J']]
3395,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 06:00:00 AM,367,[['J']]
3396,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 06:00:00 PM,76,[['J']]
3397,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 07:00:00 AM,610,[['J']]
3398,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 07:00:00 PM,60,[['J']]
3399,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 08:00:00 AM,457,[['J']]
3400,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 08:00:00 PM,54,[['J']]
3401,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 09:00:00 AM,251,[['J']]
3402,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 09:00:00 PM,41,[['J']]
3403,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 10:00:00 AM,171,[['J']]
3404,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 10:00:00 PM,33,[['J']]
3405,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 11:00:00 AM,123,[['J']]
3406,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 11:00:00 PM,11,[['J']]
3407,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 12:00:00 AM,2,[['J']]
3408,85 St-Forest Pkwy ,Queens,40.692436,-73.86001,02/01/2024 12:00:00 PM,147,[['J']]
3409,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 01:00:00 AM,15,[['1']]
3410,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 01:00:00 PM,566,[['1']]
3411,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 02:00:00 AM,4,[['1']]
3412,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 02:00:00 PM,770,[['1']]
3413,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 03:00:00 AM,6,[['1']]
3414,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 03:00:00 PM,1042,[['1']]
3415,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 04:00:00 AM,9,[['1']]
3416,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 04:00:00 PM,1137,[['1']]
3417,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 05:00:00 AM,45,[['1']]
3418,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 05:00:00 PM,1247,[['1']]
3419,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 06:00:00 AM,203,[['1']]
3420,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 06:00:00 PM,1093,[['1']]
3421,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 07:00:00 AM,801,[['1']]
3422,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 07:00:00 PM,644,[['1']]
3423,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 08:00:00 AM,1619,[['1']]
3424,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 08:00:00 PM,452,[['1']]
3425,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 09:00:00 AM,965,[['1']]
3426,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 09:00:00 PM,398,[['1']]
3427,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 10:00:00 AM,591,[['1']]
3428,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 10:00:00 PM,344,[['1']]
3429,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 11:00:00 AM,497,[['1']]
3430,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 11:00:00 PM,188,[['1']]
3431,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 12:00:00 AM,58,[['1']]
3432,86 St ,Manhattan,40.788643,-73.97622,02/01/2024 12:00:00 PM,530,[['1']]
3433,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 01:00:00 AM,59,"[['4', '5', '6']]"
3434,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 01:00:00 PM,1544,"[['4', '5', '6']]"
3435,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 02:00:00 AM,27,"[['4', '5', '6']]"
3436,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 02:00:00 PM,1872,"[['4', '5', '6']]"
3437,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 03:00:00 AM,26,"[['4', '5', '6']]"
3438,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 03:00:00 PM,3586,"[['4', '5', '6']]"
3439,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 04:00:00 AM,34,"[['4', '5', '6']]"
3440,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 04:00:00 PM,3978,"[['4', '5', '6']]"
3441,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 05:00:00 AM,105,"[['4', '5', '6']]"
3442,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 05:00:00 PM,3833,"[['4', '5', '6']]"
3443,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 06:00:00 AM,595,"[['4', '5', '6']]"
3444,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 06:00:00 PM,2935,"[['4', '5', '6']]"
3445,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 07:00:00 AM,1900,"[['4', '5', '6']]"
3446,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 07:00:00 PM,1801,"[['4', '5', '6']]"
3447,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 08:00:00 AM,3473,"[['4', '5', '6']]"
3448,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 08:00:00 PM,1171,"[['4', '5', '6']]"
3449,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 09:00:00 AM,2087,"[['4', '5', '6']]"
3450,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 09:00:00 PM,1030,"[['4', '5', '6']]"
3451,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 10:00:00 AM,1266,"[['4', '5', '6']]"
3452,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 10:00:00 PM,682,"[['4', '5', '6']]"
3453,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 11:00:00 AM,1268,"[['4', '5', '6']]"
3454,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 11:00:00 PM,460,"[['4', '5', '6']]"
3455,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 12:00:00 AM,189,"[['4', '5', '6']]"
3456,86 St ,Manhattan,40.77949,-73.95559,02/01/2024 12:00:00 PM,1402,"[['4', '5', '6']]"
3457,86 St ,Manhattan,40.78587,-73.96892,02/01/2024 01:00:00 AM,5,"[['C', 'B']]"
3458,86 St ,Manhattan,40.78587,-73.96892,02/01/2024 01:00:00 PM,344,"[['C', 'B']]"
3459,86 St ,Manhattan,40.78587,-73.96892,02/01/2024 02:00:00 AM,3,"[['C', 'B']]"
3460,86 St ,Manhattan,40.78587,-73.96892,02/01/2024 02:00:00 PM,505,"[['C', 'B']]"
3461,86 St ,Manhattan,40.78587,-73.96892,02/01/2024 03:00:00 PM,848,"[['C', 'B']]"
3462,86 St ,Manhattan,40.78587,-73.96892,02/01/2024 04:00:00 AM,5,"[['C', 'B']]"
3463,86 St ,Manhattan,40.78587,-73.96892,02/01/2024 04:00:00 PM,976,"[['C', 'B']]"
3464,86 St ,Manhattan,40.78587,-73.96892,02/01/2024 05:00:00 AM,24,"[['C', 'B']]"
3465,86 St ,Manhattan,40.78587,-73.96892,02/01/2024 05:00:00 PM,982,"[['C', 'B']]"
3466,86 St ,Manhattan,40.78587,-73.96892,02/01/2024 06:00:00 AM,126,"[['C', 'B']]"
